,number,prime_factors,mean,deviation,one_over_slope,primes_before_largest,largest_prime_factor,color_bucket
2427,12716,"[ 2, 2, 11, 17, 17 ]",9.8,6.24,2037.8205128205127,"[ 2, 2, 11, 17 ]",17,10
2428,12717,"[ 3, 3, 3, 3, 157 ]",33.8,49.279999999999994,258.0560064935065,"[ 3, 3, 3, 3 ]",157,7
2429,12718,"[ 2, 6359 ]",3180.5,3178.5,4.001258455246186,[ 2 ],6359,1
2430,12719,"[ 7, 23, 79 ]",36.333333333333336,28.444444444444446,447.15234374999994,"[ 7, 23 ]",79,8
2431,12720,"[ 2, 2, 2, 2, 3, 5, 53 ]",9.857142857142858,12.326530612244898,1031.9205298013244,"[ 2, 2, 2, 2, 3, 5 ]",53,9
2432,12722,"[ 2, 6361 ]",3181.5,3179.5,4.001258059443309,[ 2 ],6361,1
2433,12723,"[ 3, 4241 ]",2122.0,2119.0,6.004247286455875,[ 3 ],4241,1
2434,12724,"[ 2, 2, 3181 ]",1061.6666666666667,1412.8888888888887,9.005662157911294,"[ 2, 2 ]",3181,2
2435,12725,"[ 5, 5, 509 ]",173.0,224.0,56.808035714285715,"[ 5, 5 ]",509,4
2436,12726,"[ 2, 3, 3, 7, 101 ]",23.2,31.119999999999997,408.93316195372756,"[ 2, 3, 3, 7 ]",101,8
2437,12727,"[ 11, 13, 89 ]",37.666666666666664,34.22222222222222,371.89285714285717,"[ 11, 13 ]",89,8
2438,12728,"[ 2, 2, 2, 37, 43 ]",17.2,18.24,697.8070175438597,"[ 2, 2, 2, 37 ]",43,9
2439,12729,"[ 3, 4243 ]",2123.0,2120.0,6.004245283018868,[ 3 ],4243,1
2440,12730,"[ 2, 5, 19, 67 ]",23.25,21.875,581.9428571428572,"[ 2, 5, 19 ]",67,9
2441,12731,"[ 29, 439 ]",234.0,205.0,62.10243902439024,[ 29 ],439,4
2442,12732,"[ 2, 2, 3, 1061 ]",267.0,397.0,32.07052896725441,"[ 2, 2, 3 ]",1061,3
2443,12733,"[ 7, 17, 107 ]",43.666666666666664,42.22222222222222,301.57105263157894,"[ 7, 17 ]",107,8
2444,12734,"[ 2, 6367 ]",3184.5,3182.5,4.001256873527101,[ 2 ],6367,1
2445,12735,"[ 3, 3, 5, 283 ]",73.5,104.75,121.57517899761336,"[ 3, 3, 5 ]",283,6
2446,12736,"[ 2, 2, 2, 2, 2, 2, 199 ]",30.142857142857142,48.244897959183675,263.9864636209814,"[ 2, 2, 2, 2, 2, 2 ]",199,7
2447,12737,"[ 47, 271 ]",159.0,112.0,113.72321428571429,[ 47 ],271,6
2448,12738,"[ 2, 3, 11, 193 ]",52.25,70.375,181.0017761989343,"[ 2, 3, 11 ]",193,7
2449,12740,"[ 2, 2, 5, 7, 7, 13 ]",6.0,3.0,4246.666666666667,"[ 2, 2, 5, 7, 7 ]",13,10
2450,12741,"[ 3, 31, 137 ]",57.0,53.333333333333336,238.89374999999998,"[ 3, 31 ]",137,7
2451,12742,"[ 2, 23, 277 ]",100.66666666666667,117.55555555555554,108.3913043478261,"[ 2, 23 ]",277,6
2452,12744,"[ 2, 2, 2, 3, 3, 3, 59 ]",10.571428571428571,13.83673469387755,921.0265486725664,"[ 2, 2, 2, 3, 3, 3 ]",59,9
2453,12745,"[ 5, 2549 ]",1277.0,1272.0,10.019654088050315,[ 5 ],2549,2
2454,12746,"[ 2, 6373 ]",3187.5,3185.5,4.0012556898446086,[ 2 ],6373,1
2455,12747,"[ 3, 7, 607 ]",205.66666666666666,267.5555555555556,47.642441860465105,"[ 3, 7 ]",607,4
2456,12748,"[ 2, 2, 3187 ]",1063.6666666666667,1415.5555555555554,9.005651491365779,"[ 2, 2 ]",3187,2
2457,12749,"[ 11, 19, 61 ]",30.333333333333332,20.444444444444443,623.5923913043479,"[ 11, 19 ]",61,9
2458,12750,"[ 2, 3, 5, 5, 5, 17 ]",6.166666666666667,3.611111111111111,3530.769230769231,"[ 2, 3, 5, 5, 5 ]",17,10
2459,12751,"[ 41, 311 ]",176.0,135.0,94.45185185185186,[ 41 ],311,5
2460,12752,"[ 2, 2, 2, 2, 797 ]",161.0,254.4,50.12578616352201,"[ 2, 2, 2, 2 ]",797,4
2461,12753,"[ 3, 3, 13, 109 ]",32.0,38.5,331.24675324675326,"[ 3, 3, 13 ]",109,8
2462,12754,"[ 2, 7, 911 ]",306.6666666666667,402.88888888888886,31.656370656370658,"[ 2, 7 ]",911,3
2463,12755,"[ 5, 2551 ]",1278.0,1273.0,10.019638648860958,[ 5 ],2551,2
2464,12756,"[ 2, 2, 3, 1063 ]",267.5,397.75,32.07039597737272,"[ 2, 2, 3 ]",1063,3
2465,12758,"[ 2, 6379 ]",3190.5,3188.5,4.001254508389525,[ 2 ],6379,1
2466,12759,"[ 3, 4253 ]",2128.0,2125.0,6.004235294117647,[ 3 ],4253,1
2467,12760,"[ 2, 2, 2, 5, 11, 29 ]",8.5,7.666666666666667,1664.3478260869565,"[ 2, 2, 2, 5, 11 ]",29,10
2468,12761,"[ 7, 1823 ]",915.0,908.0,14.05396475770925,[ 7 ],1823,2
2469,12762,"[ 2, 3, 3, 709 ]",179.25,264.875,48.18121755545069,"[ 2, 3, 3 ]",709,4
2470,12764,"[ 2, 2, 3191 ]",1065.0,1417.3333333333333,9.005644402634054,"[ 2, 2 ]",3191,2
2471,12765,"[ 3, 5, 23, 37 ]",17.0,13.0,981.9230769230769,"[ 3, 5, 23 ]",37,9
2472,12766,"[ 2, 13, 491 ]",168.66666666666666,214.8888888888889,59.407445708376414,"[ 2, 13 ]",491,4
2473,12767,"[ 17, 751 ]",384.0,367.0,34.787465940054496,[ 17 ],751,3
2474,12768,"[ 2, 2, 2, 2, 2, 3, 7, 19 ]",4.875,4.0625,3142.892307692308,"[ 2, 2, 2, 2, 2, 3, 7 ]",19,10
2475,12769,"[ 113, 113 ]",113.0,0.0,0.0,[ 113 ],113,0
2476,12770,"[ 2, 5, 1277 ]",428.0,566.0,22.56183745583039,"[ 2, 5 ]",1277,3
2477,12771,"[ 3, 3, 3, 11, 43 ]",12.6,12.16,1050.2467105263158,"[ 3, 3, 3, 11 ]",43,9
2478,12772,"[ 2, 2, 31, 103 ]",34.5,34.25,372.9051094890511,"[ 2, 2, 31 ]",103,8
2479,12773,"[ 53, 241 ]",147.0,94.0,135.88297872340425,[ 53 ],241,6
2480,12774,"[ 2, 3, 2129 ]",711.3333333333334,945.111111111111,13.51587114977663,"[ 2, 3 ]",2129,2
2481,12775,"[ 5, 5, 7, 73 ]",22.5,25.25,505.94059405940595,"[ 5, 5, 7 ]",73,8
2482,12776,"[ 2, 2, 2, 1597 ]",400.75,598.125,21.360083594566355,"[ 2, 2, 2 ]",1597,3
2483,12777,"[ 3, 4259 ]",2131.0,2128.0,6.00422932330827,[ 3 ],4259,1
2484,12778,"[ 2, 6389 ]",3195.5,3193.5,4.001252544230468,[ 2 ],6389,1
2485,12779,"[ 13, 983 ]",498.0,485.0,26.34845360824742,[ 13 ],983,3
2486,12780,"[ 2, 2, 3, 3, 5, 71 ]",14.333333333333334,18.88888888888889,676.5882352941177,"[ 2, 2, 3, 3, 5 ]",71,9
2487,12782,"[ 2, 7, 11, 83 ]",25.75,28.625,446.53275109170306,"[ 2, 7, 11 ]",83,8
2488,12783,"[ 3, 4261 ]",2132.0,2129.0,6.00422733677783,[ 3 ],4261,1
2489,12784,"[ 2, 2, 2, 2, 17, 47 ]",12.0,13.333333333333334,958.8,"[ 2, 2, 2, 2, 17 ]",47,9
2490,12785,"[ 5, 2557 ]",1281.0,1276.0,10.019592476489029,[ 5 ],2557,2
2491,12786,"[ 2, 3, 2131 ]",712.0,946.0,13.515856236786469,"[ 2, 3 ]",2131,2
2492,12787,"[ 19, 673 ]",346.0,327.0,39.103975535168196,[ 19 ],673,3
2493,12788,"[ 2, 2, 23, 139 ]",41.5,48.75,262.3179487179487,"[ 2, 2, 23 ]",139,7
2494,12789,"[ 3, 3, 7, 7, 29 ]",9.8,7.6800000000000015,1665.2343749999998,"[ 3, 3, 7, 7 ]",29,10
2495,12790,"[ 2, 5, 1279 ]",428.6666666666667,566.8888888888888,22.561740493923956,"[ 2, 5 ]",1279,3
2496,12792,"[ 2, 2, 2, 3, 13, 41 ]",10.5,11.0,1162.909090909091,"[ 2, 2, 2, 3, 13 ]",41,9
2497,12793,"[ 11, 1163 ]",587.0,576.0,22.210069444444443,[ 11 ],1163,3
2498,12794,"[ 2, 6397 ]",3199.5,3197.5,4.001250977326036,[ 2 ],6397,1
2499,12795,"[ 3, 5, 853 ]",287.0,377.3333333333333,33.909010600706715,"[ 3, 5 ]",853,3
2500,12796,"[ 2, 2, 7, 457 ]",117.0,170.0,75.27058823529411,"[ 2, 2, 7 ]",457,5
2501,12797,"[ 67, 191 ]",129.0,62.0,206.40322580645162,[ 67 ],191,7
2502,12798,"[ 2, 3, 3, 3, 3, 79 ]",15.5,21.166666666666668,604.6299212598425,"[ 2, 3, 3, 3, 3 ]",79,9
2503,12800,"[ 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 5 ]",2.5454545454545454,0.8925619834710744,14340.74074074074,"[ 2, 2, 2, 2, 2, 2, 2, 2, 2, 5 ]",5,10
2504,12801,"[ 3, 17, 251 ]",90.33333333333333,107.11111111111113,119.51141078838172,"[ 3, 17 ]",251,6
2505,12802,"[ 2, 37, 173 ]",70.66666666666667,68.22222222222223,187.6514657980456,"[ 2, 37 ]",173,7
2506,12803,"[ 7, 31, 59 ]",32.333333333333336,17.77777777777778,720.1687499999999,"[ 7, 31 ]",59,9
2507,12804,"[ 2, 2, 3, 11, 97 ]",23.0,29.6,432.56756756756755,"[ 2, 2, 3, 11 ]",97,8
2508,12805,"[ 5, 13, 197 ]",71.66666666666667,83.55555555555556,153.25132978723403,"[ 5, 13 ]",197,6
2509,12806,"[ 2, 19, 337 ]",119.33333333333333,145.11111111111111,88.24961715160796,"[ 2, 19 ]",337,5
2510,12807,"[ 3, 3, 1423 ]",476.3333333333333,631.1111111111112,20.292781690140842,"[ 3, 3 ]",1423,2
2511,12808,"[ 2, 2, 2, 1601 ]",401.75,599.625,21.36001667708985,"[ 2, 2, 2 ]",1601,3
2512,12810,"[ 2, 3, 5, 7, 61 ]",15.6,18.16,705.3964757709251,"[ 2, 3, 5, 7 ]",61,9
2513,12811,"[ 23, 557 ]",290.0,267.0,47.9812734082397,[ 23 ],557,4
2514,12812,"[ 2, 2, 3203 ]",1069.0,1422.6666666666667,9.005623242736645,"[ 2, 2 ]",3203,2
2515,12813,"[ 3, 4271 ]",2137.0,2134.0,6.004217432052483,[ 3 ],4271,1
2516,12814,"[ 2, 43, 149 ]",64.66666666666667,56.22222222222223,227.9169960474308,"[ 2, 43 ]",149,7
2517,12815,"[ 5, 11, 233 ]",83.0,100.0,128.15,"[ 5, 11 ]",233,6
2518,12816,"[ 2, 2, 2, 2, 3, 3, 89 ]",14.714285714285714,21.224489795918366,603.8307692307693,"[ 2, 2, 2, 2, 3, 3 ]",89,9
2519,12817,"[ 7, 1831 ]",919.0,912.0,14.053728070175438,[ 7 ],1831,2
2520,12818,"[ 2, 13, 17, 29 ]",15.25,7.75,1653.9354838709678,"[ 2, 13, 17 ]",29,10
2521,12819,"[ 3, 4273 ]",2138.0,2135.0,6.004215456674473,[ 3 ],4273,1
2522,12820,"[ 2, 2, 5, 641 ]",162.5,239.25,53.584117032392896,"[ 2, 2, 5 ]",641,4
2523,12822,"[ 2, 3, 2137 ]",714.0,948.6666666666666,13.515811665495432,"[ 2, 3 ]",2137,2
2524,12824,"[ 2, 2, 2, 7, 229 ]",48.4,72.24,177.51937984496126,"[ 2, 2, 2, 7 ]",229,7
2525,12825,"[ 3, 3, 3, 5, 5, 19 ]",6.333333333333333,4.222222222222222,3037.5,"[ 3, 3, 3, 5, 5 ]",19,10
2526,12826,"[ 2, 11, 11, 53 ]",19.25,16.875,760.0592592592593,"[ 2, 11, 11 ]",53,9
2527,12827,"[ 101, 127 ]",114.0,13.0,986.6923076923077,[ 101 ],127,9
2528,12828,"[ 2, 2, 3, 1069 ]",269.0,400.0,32.07,"[ 2, 2, 3 ]",1069,3
2529,12830,"[ 2, 5, 1283 ]",430.0,568.6666666666666,22.561547479484176,"[ 2, 5 ]",1283,3
2530,12831,"[ 3, 7, 13, 47 ]",17.5,14.75,869.8983050847457,"[ 3, 7, 13 ]",47,9
2531,12832,"[ 2, 2, 2, 2, 2, 401 ]",68.5,110.83333333333333,115.77744360902255,"[ 2, 2, 2, 2, 2 ]",401,6
2532,12833,"[ 41, 313 ]",177.0,136.0,94.36029411764706,[ 41 ],313,5
2533,12834,"[ 2, 3, 3, 23, 31 ]",12.4,11.680000000000001,1098.8013698630136,"[ 2, 3, 3, 23 ]",31,9
2534,12835,"[ 5, 17, 151 ]",57.666666666666664,62.22222222222223,206.2767857142857,"[ 5, 17 ]",151,7
2535,12836,"[ 2, 2, 3209 ]",1071.0,1425.3333333333333,9.005612722170254,"[ 2, 2 ]",3209,2
2536,12837,"[ 3, 11, 389 ]",134.33333333333334,169.7777777777778,75.61060209424083,"[ 3, 11 ]",389,5
2537,12838,"[ 2, 7, 7, 131 ]",36.75,47.125,272.42440318302386,"[ 2, 7, 7 ]",131,7
2538,12839,"[ 37, 347 ]",192.0,155.0,82.83225806451613,[ 37 ],347,5
2539,12840,"[ 2, 2, 2, 3, 5, 107 ]",20.166666666666668,28.944444444444446,443.6084452975048,"[ 2, 2, 2, 3, 5 ]",107,8
2540,12842,"[ 2, 6421 ]",3211.5,3209.5,4.001246300046736,[ 2 ],6421,1
2541,12843,"[ 3, 3, 1427 ]",477.6666666666667,632.8888888888888,20.292661516853936,"[ 3, 3 ]",1427,2
2542,12844,"[ 2, 2, 13, 13, 19 ]",9.8,6.24,2058.3333333333335,"[ 2, 2, 13, 13 ]",19,10
2543,12845,"[ 5, 7, 367 ]",126.33333333333333,160.44444444444446,80.05886426592797,"[ 5, 7 ]",367,5
2544,12846,"[ 2, 3, 2141 ]",715.3333333333334,950.4444444444443,13.515782090250177,"[ 2, 3 ]",2141,2
2545,12847,"[ 29, 443 ]",236.0,207.0,62.06280193236715,[ 29 ],443,4
2546,12848,"[ 2, 2, 2, 2, 11, 73 ]",15.333333333333334,19.222222222222225,668.393063583815,"[ 2, 2, 2, 2, 11 ]",73,9
2547,12849,"[ 3, 4283 ]",2143.0,2140.0,6.004205607476636,[ 3 ],4283,1
2548,12850,"[ 2, 5, 5, 257 ]",67.25,94.875,135.4413702239789,"[ 2, 5, 5 ]",257,6
2549,12851,"[ 71, 181 ]",126.0,55.0,233.65454545454546,[ 71 ],181,7
2550,12852,"[ 2, 2, 3, 3, 3, 7, 17 ]",5.285714285714286,3.8367346938775513,3349.723404255319,"[ 2, 2, 3, 3, 3, 7 ]",17,10
2551,12854,"[ 2, 6427 ]",3214.5,3212.5,4.00124513618677,[ 2 ],6427,1
2552,12855,"[ 3, 5, 857 ]",288.3333333333333,379.11111111111114,33.908264947245016,"[ 3, 5 ]",857,3
2553,12856,"[ 2, 2, 2, 1607 ]",403.25,601.875,21.359916926272067,"[ 2, 2, 2 ]",1607,3
2554,12857,"[ 13, 23, 43 ]",26.333333333333332,11.111111111111109,1157.1300000000003,"[ 13, 23 ]",43,9
2555,12858,"[ 2, 3, 2143 ]",716.0,951.3333333333334,13.515767344078485,"[ 2, 3 ]",2143,2
2556,12859,"[ 7, 11, 167 ]",61.666666666666664,70.22222222222223,183.11867088607593,"[ 7, 11 ]",167,7
2557,12860,"[ 2, 2, 5, 643 ]",163.0,240.0,53.583333333333336,"[ 2, 2, 5 ]",643,4
2558,12861,"[ 3, 3, 1429 ]",478.3333333333333,633.7777777777778,20.292601683029453,"[ 3, 3 ]",1429,2
2559,12862,"[ 2, 59, 109 ]",56.666666666666664,36.44444444444445,352.92073170731703,"[ 2, 59 ]",109,8
2560,12863,"[ 19, 677 ]",348.0,329.0,39.09726443768997,[ 19 ],677,3
2561,12864,"[ 2, 2, 2, 2, 2, 2, 3, 67 ]",10.25,14.1875,906.7136563876652,"[ 2, 2, 2, 2, 2, 2, 3 ]",67,9
2562,12865,"[ 5, 31, 83 ]",39.666666666666664,28.888888888888886,445.32692307692315,"[ 5, 31 ]",83,8
2563,12866,"[ 2, 7, 919 ]",309.3333333333333,406.4444444444445,31.655002733734275,"[ 2, 7 ]",919,3
2564,12867,"[ 3, 4289 ]",2146.0,2143.0,6.004199720018666,[ 3 ],4289,1
2565,12868,"[ 2, 2, 3217 ]",1073.6666666666667,1428.8888888888887,9.005598755832038,"[ 2, 2 ]",3217,2
2566,12869,"[ 17, 757 ]",387.0,370.0,34.78108108108108,[ 17 ],757,3
2567,12870,"[ 2, 3, 3, 5, 11, 13 ]",6.166666666666667,3.888888888888889,3309.4285714285716,"[ 2, 3, 3, 5, 11 ]",13,10
2568,12871,"[ 61, 211 ]",136.0,75.0,171.61333333333334,[ 61 ],211,7
2569,12872,"[ 2, 2, 2, 1609 ]",403.75,602.625,21.359883841526653,"[ 2, 2, 2 ]",1609,3
2570,12873,"[ 3, 7, 613 ]",207.66666666666666,270.22222222222223,47.63856907894737,"[ 3, 7 ]",613,4
2571,12874,"[ 2, 41, 157 ]",66.66666666666667,60.22222222222223,213.77490774907747,"[ 2, 41 ]",157,7
2572,12875,"[ 5, 5, 5, 103 ]",29.5,36.75,350.34013605442175,"[ 5, 5, 5 ]",103,8
2573,12876,"[ 2, 2, 3, 29, 37 ]",14.6,14.719999999999999,874.7282608695652,"[ 2, 2, 3, 29 ]",37,9
2574,12877,"[ 79, 163 ]",121.0,42.0,306.5952380952381,[ 79 ],163,8
2575,12878,"[ 2, 47, 137 ]",62.0,50.0,257.56,"[ 2, 47 ]",137,7
2576,12879,"[ 3, 3, 3, 3, 3, 53 ]",11.333333333333334,13.888888888888891,927.2879999999999,"[ 3, 3, 3, 3, 3 ]",53,9
2577,12880,"[ 2, 2, 2, 2, 5, 7, 23 ]",6.142857142857143,5.061224489795919,2544.838709677419,"[ 2, 2, 2, 2, 5, 7 ]",23,10
2578,12881,"[ 11, 1171 ]",591.0,580.0,22.208620689655174,[ 11 ],1171,3
2579,12882,"[ 2, 3, 19, 113 ]",34.25,39.375,327.16190476190474,"[ 2, 3, 19 ]",113,8
2580,12883,"[ 13, 991 ]",502.0,489.0,26.34560327198364,[ 13 ],991,3
2581,12884,"[ 2, 2, 3221 ]",1075.0,1430.6666666666667,9.005591798695246,"[ 2, 2 ]",3221,2
2582,12885,"[ 3, 5, 859 ]",289.0,380.0,33.9078947368421,"[ 3, 5 ]",859,3
2583,12886,"[ 2, 17, 379 ]",132.66666666666666,164.2222222222222,78.46684709066307,"[ 2, 17 ]",379,5
2584,12887,"[ 7, 7, 263 ]",92.33333333333333,113.77777777777779,113.26464843749999,"[ 7, 7 ]",263,6
2585,12888,"[ 2, 2, 2, 3, 3, 179 ]",31.833333333333332,49.05555555555555,262.722536806342,"[ 2, 2, 2, 3, 3 ]",179,7
2586,12890,"[ 2, 5, 1289 ]",432.0,571.3333333333334,22.561260210035005,"[ 2, 5 ]",1289,3
2587,12891,"[ 3, 4297 ]",2150.0,2147.0,6.004191895668375,[ 3 ],4297,1
2588,12892,"[ 2, 2, 11, 293 ]",77.0,108.0,119.37037037037037,"[ 2, 2, 11 ]",293,6
2589,12894,"[ 2, 3, 7, 307 ]",79.75,113.625,113.47854785478548,"[ 2, 3, 7 ]",307,6
2590,12895,"[ 5, 2579 ]",1292.0,1287.0,10.01942501942502,[ 5 ],2579,2
2591,12896,"[ 2, 2, 2, 2, 2, 13, 31 ]",7.714285714285714,8.16326530612245,1579.76,"[ 2, 2, 2, 2, 2, 13 ]",31,10
2592,12897,"[ 3, 3, 1433 ]",479.6666666666667,635.5555555555555,20.29248251748252,"[ 3, 3 ]",1433,2
2593,12898,"[ 2, 6449 ]",3225.5,3223.5,4.001240887234372,[ 2 ],6449,1
2594,12900,"[ 2, 2, 3, 5, 5, 43 ]",10.0,11.0,1172.7272727272727,"[ 2, 2, 3, 5, 5 ]",43,9
2595,12901,"[ 7, 19, 97 ]",41.0,37.333333333333336,345.5625,"[ 7, 19 ]",97,8
2596,12902,"[ 2, 6451 ]",3226.5,3224.5,4.001240502403474,[ 2 ],6451,1
2597,12903,"[ 3, 11, 17, 23 ]",13.5,6.5,1985.076923076923,"[ 3, 11, 17 ]",23,10
2598,12904,"[ 2, 2, 2, 1613 ]",404.75,604.125,21.359817918477138,"[ 2, 2, 2 ]",1613,3
2599,12905,"[ 5, 29, 89 ]",41.0,32.0,403.28125,"[ 5, 29 ]",89,8
2600,12906,"[ 2, 3, 3, 3, 239 ]",50.0,75.6,170.71428571428572,"[ 2, 3, 3, 3 ]",239,7
2601,12908,"[ 2, 2, 7, 461 ]",118.0,171.5,75.26530612244898,"[ 2, 2, 7 ]",461,5
2602,12909,"[ 3, 13, 331 ]",115.66666666666667,143.55555555555554,89.9233746130031,"[ 3, 13 ]",331,5
2603,12910,"[ 2, 5, 1291 ]",432.6666666666667,572.2222222222222,22.561165048543693,"[ 2, 5 ]",1291,3
2604,12912,"[ 2, 2, 2, 2, 3, 269 ]",46.666666666666664,74.1111111111111,174.22488755622192,"[ 2, 2, 2, 2, 3 ]",269,7
2605,12913,"[ 37, 349 ]",193.0,156.0,82.77564102564102,[ 37 ],349,5
2606,12914,"[ 2, 11, 587 ]",200.0,258.0,50.054263565891475,"[ 2, 11 ]",587,4
2607,12915,"[ 3, 3, 5, 7, 41 ]",11.8,11.680000000000001,1105.736301369863,"[ 3, 3, 5, 7 ]",41,9
2608,12916,"[ 2, 2, 3229 ]",1077.6666666666667,1434.222222222222,9.005577936163622,"[ 2, 2 ]",3229,2
2609,12918,"[ 2, 3, 2153 ]",719.3333333333334,955.7777777777777,13.515694024645432,"[ 2, 3 ]",2153,2
2610,12920,"[ 2, 2, 2, 5, 17, 19 ]",7.833333333333333,6.777777777777779,1906.229508196721,"[ 2, 2, 2, 5, 17 ]",19,10
2611,12921,"[ 3, 59, 73 ]",45.0,28.0,461.4642857142857,"[ 3, 59 ]",73,8
2612,12922,"[ 2, 7, 13, 71 ]",23.25,23.875,541.2356020942408,"[ 2, 7, 13 ]",71,9
2613,12924,"[ 2, 2, 3, 3, 359 ]",73.8,114.08,113.28892005610098,"[ 2, 2, 3, 3 ]",359,6
2614,12925,"[ 5, 5, 11, 47 ]",17.0,15.0,861.6666666666666,"[ 5, 5, 11 ]",47,9
2615,12926,"[ 2, 23, 281 ]",102.0,119.33333333333333,108.31843575418995,"[ 2, 23 ]",281,6
2616,12927,"[ 3, 31, 139 ]",57.666666666666664,54.22222222222223,238.40778688524588,"[ 3, 31 ]",139,7
2617,12928,"[ 2, 2, 2, 2, 2, 2, 2, 101 ]",14.375,21.65625,596.9639249639249,"[ 2, 2, 2, 2, 2, 2, 2 ]",101,9
2618,12929,"[ 7, 1847 ]",927.0,920.0,14.053260869565218,[ 7 ],1847,2
2619,12930,"[ 2, 3, 5, 431 ]",110.25,160.375,80.62353858144972,"[ 2, 3, 5 ]",431,5
2620,12931,"[ 67, 193 ]",130.0,63.0,205.25396825396825,[ 67 ],193,7
2621,12932,"[ 2, 2, 53, 61 ]",29.5,27.5,470.25454545454545,"[ 2, 2, 53 ]",61,8
2622,12933,"[ 3, 3, 3, 479 ]",122.0,178.5,72.45378151260505,"[ 3, 3, 3 ]",479,5
2623,12934,"[ 2, 29, 223 ]",84.66666666666667,92.22222222222221,140.24819277108435,"[ 2, 29 ]",223,6
2624,12935,"[ 5, 13, 199 ]",72.33333333333333,84.44444444444444,153.17763157894737,"[ 5, 13 ]",199,6
2625,12936,"[ 2, 2, 2, 3, 7, 7, 11 ]",4.857142857142857,2.9795918367346936,4341.534246575343,"[ 2, 2, 2, 3, 7, 7 ]",11,10
2626,12937,"[ 17, 761 ]",389.0,372.0,34.776881720430104,[ 17 ],761,3
2627,12938,"[ 2, 6469 ]",3235.5,3233.5,4.001237049636616,[ 2 ],6469,1
2628,12939,"[ 3, 19, 227 ]",83.0,96.0,134.78125,"[ 3, 19 ]",227,6
2629,12940,"[ 2, 2, 5, 647 ]",164.0,241.5,53.581780538302276,"[ 2, 2, 5 ]",647,4
2630,12942,"[ 2, 3, 3, 719 ]",181.75,268.625,48.17868776174965,"[ 2, 3, 3 ]",719,4
2631,12943,"[ 7, 43, 43 ]",31.0,16.0,808.9375,"[ 7, 43 ]",43,9
2632,12944,"[ 2, 2, 2, 2, 809 ]",163.4,258.24,50.12391573729864,"[ 2, 2, 2, 2 ]",809,4
2633,12945,"[ 3, 5, 863 ]",290.3333333333333,381.7777777777778,33.90715948777648,"[ 3, 5 ]",863,3
2634,12946,"[ 2, 6473 ]",3237.5,3235.5,4.001236284963684,[ 2 ],6473,1
2635,12947,"[ 11, 11, 107 ]",43.0,42.666666666666664,303.4453125,"[ 11, 11 ]",107,8
2636,12948,"[ 2, 2, 3, 13, 83 ]",20.6,24.96,518.75,"[ 2, 2, 3, 13 ]",83,8
2637,12949,"[ 23, 563 ]",293.0,270.0,47.95925925925926,[ 23 ],563,4
2638,12950,"[ 2, 5, 5, 7, 37 ]",11.2,10.319999999999999,1254.8449612403103,"[ 2, 5, 5, 7 ]",37,10
2639,12951,"[ 3, 3, 1439 ]",481.6666666666667,638.2222222222222,20.292305013927578,"[ 3, 3 ]",1439,2
2640,12952,"[ 2, 2, 2, 1619 ]",406.25,606.375,21.35971964543393,"[ 2, 2, 2 ]",1619,3
2641,12954,"[ 2, 3, 17, 127 ]",37.25,44.875,288.6685236768802,"[ 2, 3, 17 ]",127,7
2642,12955,"[ 5, 2591 ]",1298.0,1293.0,10.019334880123743,[ 5 ],2591,2
2643,12956,"[ 2, 2, 41, 79 ]",31.0,29.0,446.7586206896552,"[ 2, 2, 41 ]",79,8
2644,12957,"[ 3, 7, 617 ]",209.0,272.0,47.6360294117647,"[ 3, 7 ]",617,4
2645,12958,"[ 2, 11, 19, 31 ]",15.75,9.25,1400.8648648648648,"[ 2, 11, 19 ]",31,10
2646,12960,"[ 2, 2, 2, 2, 2, 3, 3, 3, 3, 5 ]",2.7,0.7,18514.285714285714,"[ 2, 2, 2, 2, 2, 3, 3, 3, 3 ]",5,10
2647,12961,"[ 13, 997 ]",505.0,492.0,26.34349593495935,[ 13 ],997,3
2648,12962,"[ 2, 6481 ]",3241.5,3239.5,4.001234758450378,[ 2 ],6481,1
2649,12963,"[ 3, 29, 149 ]",60.333333333333336,59.11111111111111,219.29887218045116,"[ 3, 29 ]",149,7
2650,12964,"[ 2, 2, 7, 463 ]",118.5,172.25,75.26269956458636,"[ 2, 2, 7 ]",463,5
2651,12965,"[ 5, 2593 ]",1299.0,1294.0,10.019319938176197,[ 5 ],2593,2
2652,12966,"[ 2, 3, 2161 ]",722.0,959.3333333333334,13.515635858234885,"[ 2, 3 ]",2161,2
2653,12968,"[ 2, 2, 2, 1621 ]",406.75,607.125,21.359687049619108,"[ 2, 2, 2 ]",1621,3
2654,12969,"[ 3, 3, 11, 131 ]",37.0,47.0,275.93617021276594,"[ 3, 3, 11 ]",131,7
2655,12970,"[ 2, 5, 1297 ]",434.6666666666667,574.8888888888888,22.560881329725554,"[ 2, 5 ]",1297,3
2656,12971,"[ 7, 17, 109 ]",44.333333333333336,43.11111111111111,300.8737113402062,"[ 7, 17 ]",109,8
2657,12972,"[ 2, 2, 3, 23, 47 ]",15.4,15.680000000000001,827.2959183673469,"[ 2, 2, 3, 23 ]",47,9
2658,12974,"[ 2, 13, 499 ]",171.33333333333334,218.44444444444443,59.39267548321465,"[ 2, 13 ]",499,4
2659,12975,"[ 3, 5, 5, 173 ]",46.5,63.25,205.13833992094862,"[ 3, 5, 5 ]",173,7
